"MB749741    ","JAXX STEAKHOUSE               ","14925 MIDWAY RD STE 101       ","ADDISON             ","TX","75001","057","          ","2017/02", 000001124.99
"MB930051    ","JOE'S ITALIAN CAFE            ","4002 BELT LINE RD STE 100     ","ADDISON             ","TX","75001","057","          ","2017/02", 000000092.79
"MB755935    ","KENNY'S ITALIAN KITCHEN       ","5100 BELT LINE RD STE 764     ","ADDISON             ","TX","75254","057","          ","2017/02", 000003548.25
"MB609805    ","KENNY'S WOOD FIRED GRILL      ","5000 BELT LINE RD STE 775     ","ADDISON             ","TX","75254","057","          ","2017/02", 000010101.25
"MB128457    ","KOBE STEAKS                   ","5000 BELT LINE RD STE 600     ","ADDISON             ","TX","75254","057","          ","2017/02", 000002655.21
"MB878884    ","LA COMIDA                     ","5100 BELT LINE RD STE 796     ","ADDISON             ","TX","75254","057","          ","2017/02", 000002901.70
"MB157189    ","LAWRY'S THE PRIME RIB         ","14655 DALLAS PKWY             ","ADDISON             ","TX","75254","057","          ","2017/02", 000003755.75
"MB912890    ","LAZY DOG RESTAURANTS          ","5100 BELT LINE RD STE 500     ","ADDISON             ","TX","75240","057","          ","2017/02", 000007301.12
"MB433961    ","LEFTY'S                       ","4021 BELT LINE RD STE 101     ","ADDISON             ","TX","75001","057","          ","2017/02", 000002391.09
"MB463802    ","LOGIE'S ON BELTLINE           ","5290 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/02", 000005098.63
"MB677705    ","LOS LUPES RESTAURANT #2       ","3855 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/02", 000003301.15
"MB117965    ","MAGIC TIME MACHINE-ADDISON SCH","5003 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/02", 000001601.50
"MB860188    ","MARRIOTT QUORUM               ","14901 DALLAS PKWY             ","ADDISON             ","TX","75254","057","          ","2017/02", 000006881.70
"MB182931    ","MAY DRAGON                    ","4848 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/02", 000000218.68
"MB946308    ","MIDWAY POINT                  ","14831 MIDWAY RD STE 101       ","ADDISON             ","TX","75001","057","          ","2017/02", 000002751.42
"MB210547    ","MR. SUSHI                     ","4860 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/02", 000001177.19
"MB214175    ","NATE'S SEAFOOD & STEAK HOUSE  ","14951 MIDWAY RD               ","ADDISON             ","TX","75001","057","          ","2017/02", 000008369.77
"MB869633    ","NEIGHBORHOOD SERVICES         ","5100 BELT LINE RD STE 795     ","ADDISON             ","TX","75240","057","          ","2017/02", 000008567.75
"MB963865    ","NYLA SUSHI                    ","4995 ADDISON CIR              ","ADDISON             ","TX","75001","057","          ","2017/02", 000000363.94
"MB236634    ","OLIVE GARDEN OF TEXAS #1385   ","4240 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/02", 000001610.47
"MB756912    ","ON THE BORDER                 ","4855 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/02", 000002686.83
"MB238581    ","OUTBACK STEAKHOUSE            ","15180 ADDISON RD              ","ADDISON             ","TX","75001","057","          ","2017/02", 000001658.51
"MB130261    ","OYSTER'S                      ","4580 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/02", 000001775.96
"MB917477    ","PANEVINO OSTERIA              ","5000 BELT LINE RD STE 300     ","ADDISON             ","TX","75254","057","          ","2017/02", 000002256.42
"MB488522    ","PETES DUELING PIANOS          ","4980 BELT LINE RD STE 200     ","ADDISON             ","TX","75254","057","          ","2017/02", 000009322.64
"MB866021    ","PLUCKERS WING BAR             ","5100 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/02", 000004926.37
"MB863330    ","POLLO TROPICAL BEVERAGES, LLC ","5290 BELT LINE RD             ","ADDISON             ","TX","75240","057","          ","2017/02", 000000000.00
"MB931724    ","PUBLIC SCHOOL 972             ","14854 MONTFORT DR             ","ADDISON             ","TX","75254","057","          ","2017/02", 000000000.00
"MB888412    ","RA SUSHI                      ","5100 BELT LINE RD STE 216     ","ADDISON             ","TX","75254","057","          ","2017/02", 000003800.10
"MB895270    ","RADISSON HOTEL DALLAS NORTH - ","4960 ARAPAHO RD               ","ADDISON             ","TX","75001","057","          ","2017/02", 000000225.25
"MB780638    ","RESTAURANT JASMINE            ","4002 BELT LINE RD STE 200     ","ADDISON             ","TX","75001","057","          ","2017/02", 000000085.89
"MB918212    ","RIO MAMBO TEX MEX Y MAS       ","4021 BELT LINE RD STE 109     ","ADDISON             ","TX","75001","057","          ","2017/02", 000001235.07
"MB710770    ","ROMANO'S MACARONI GRILL       ","4535 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/02", 000000805.67
"MB521436    ","SHERLOCK'S BAKER ST PUBLIC HOU","5100 BELT LINE RD STE 776     ","ADDISON             ","TX","75240","057","          ","2016/10", 000018723.28
"MB521436    ","SHERLOCK'S BAKER ST PUBLIC HOU","5100 BELT LINE RD STE 776     ","ADDISON             ","TX","75240","057","          ","2017/02", 000017873.92
"MB781476    ","SHUCK & JIVE MEMPHIS          ","5000 BELT LINE RD STE 500-53  ","ADDISON             ","TX","75254","057","          ","2017/02", 000008918.63
"MB860065    ","SKEWERS KABOB HOUSE AND HOOKAH","14905 MIDWAY RD STE 102       ","ADDISON             ","TX","75001","057","          ","2017/01", 000002881.00
"MB903318    ","SNUFFER'S RESTAURANT & BAR - A","4180 BELT LINE RD STE 100     ","ADDISON             ","TX","75001","057","          ","2017/02", 000002081.89
"MB836734    ","SOCIAL HOUSE ADDISON          ","5100 BELT LINE RD STE 410     ","ADDISON             ","TX","75254","057","          ","2017/01", 000010521.47
"MB836734    ","SOCIAL HOUSE ADDISON          ","5100 BELT LINE RD STE 410     ","ADDISON             ","TX","75254","057","          ","2017/02", 000011088.09
"MB435677    ","SOHO FOOD AND JAZZ            ","5290 BELT LINE RD STE 102B    ","ADDISON             ","TX","75254","057","          ","2017/02", 000002481.21
"MB927523    ","STADIUM CAFE                  ","4872 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/02", 000002600.47
"MB922402    ","STONE TRIAL                   ","14833 MIDWAY RD STE 105       ","ADDISON             ","TX","75001","057","          ","2017/02", 000005105.26
"MB866383    ","TABLE 13                      ","4812 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/02", 000004635.73
"MB870363    ","TACO BORRACHO                 ","5004 ADDISON CIR              ","ADDISON             ","TX","75001","057","          ","2017/01", 000000734.18
"MB746456    ","TACO DINER                    ","4933 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/02", 000002983.44
"MB902521    ","TAQUERIA LA VENTANA - ADDISION","4180 BELT LINE RD STE 200     ","ADDISON             ","TX","75001","057","          ","2017/02", 000001719.08
"MB958891    ","TB BEVCO LLC                  ","15207 ADDISON RD              ","ADDISON             ","TX","75001","057","          ","2017/01", 000002999.92
"MB578481    ","TEXAS DE BRAZIL               ","15101 ADDISON RD              ","ADDISON             ","TX","75001","057","          ","2017/02", 000003036.64
"MB895829    ","TGI FRIDAYS #552              ","4951 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/02", 000004469.77
"MB838489    ","THE ADDISON ICE HOUSE         ","3875 PONTE AVE                ","ADDISON             ","TX","75001","057","          ","2017/02", 000003421.35
"MB747724    ","THE ADDISON POINT BAR & GRILL ","4578 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/02", 000004568.46
"MB738621    ","THE BACK NINE                 ","4060 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/02", 000007982.11
"MB839346    ","THE HUB_RON'S PLACE           ","4145 BELT LINE RD STE 200     ","ADDISON             ","TX","75001","057","          ","2017/02", 000006364.79
"MB474826    ","THE IMPROVISATION THE IMPOV   ","4980 BELT LINE RD STE 250     ","ADDISON             ","TX","75254","057","          ","2017/02", 000004930.06
"MB798312    ","THE LION AND CROWN            ","5001 ADDISON CIR              ","ADDISON             ","TX","75001","057","          ","2017/02", 000002805.15
"MB570614    ","THE LONDONER                  ","14930 MIDWAY RD               ","ADDISON             ","TX","75001","057","          ","2017/02", 000007665.67
"MB838624    ","THE MELTING POT               ","4900 BELT LINE RD STE 200     ","ADDISON             ","TX","75254","057","          ","2017/02", 000000855.99
"MB472768    ","THE MUCKY DUCK                ","5064 ADDISON CIR              ","ADDISON             ","TX","75001","057","          ","2017/02", 000004779.91
