"MB866021    ","PLUCKERS WING BAR             ","5100 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000006746.90
"MB931724    ","PUBLIC SCHOOL 972             ","14854 MONTFORT DR             ","ADDISON             ","TX","75254","057","          ","2017/04", 000008951.26
"MB888412    ","RA SUSHI                      ","5100 BELT LINE RD STE 216     ","ADDISON             ","TX","75254","057","          ","2017/04", 000004008.94
"MB895270    ","RADISSON HOTEL DALLAS NORTH - ","4960 ARAPAHO RD               ","ADDISON             ","TX","75001","057","          ","2017/04", 000000308.33
"MB780638    ","RESTAURANT JASMINE            ","4002 BELT LINE RD STE 200     ","ADDISON             ","TX","75001","057","          ","2017/04", 000000063.11
"MB918212    ","RIO MAMBO TEX MEX Y MAS       ","4021 BELT LINE RD STE 109     ","ADDISON             ","TX","75001","057","          ","2017/04", 000001275.27
"MB710770    ","ROMANO'S MACARONI GRILL       ","4535 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000000599.18
"MB521436    ","SHERLOCK'S BAKER ST PUBLIC HOU","5100 BELT LINE RD STE 776     ","ADDISON             ","TX","75240","057","          ","2017/04", 000017899.31
"MB781476    ","SHUCK & JIVE MEMPHIS          ","5000 BELT LINE RD STE 500-53  ","ADDISON             ","TX","75254","057","          ","2017/04", 000009107.37
"MB903318    ","SNUFFER'S RESTAURANT & BAR - A","4180 BELT LINE RD STE 100     ","ADDISON             ","TX","75001","057","          ","2017/04", 000002272.03
"MB836734    ","SOCIAL HOUSE ADDISON          ","5100 BELT LINE RD STE 410     ","ADDISON             ","TX","75254","057","          ","2017/03", 000010896.21
"MB836734    ","SOCIAL HOUSE ADDISON          ","5100 BELT LINE RD STE 410     ","ADDISON             ","TX","75254","057","          ","2017/04", 000010354.85
"MB435677    ","SOHO FOOD AND JAZZ            ","5290 BELT LINE RD STE 102B    ","ADDISON             ","TX","75254","057","          ","2017/04", 000002239.87
"MB927523    ","STADIUM CAFE                  ","4872 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000002778.42
"MB922402    ","STONE TRIAL                   ","14833 MIDWAY RD STE 105       ","ADDISON             ","TX","75001","057","          ","2017/04", 000005226.33
"MB866383    ","TABLE 13                      ","4812 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/03", 000004124.18
"MB866383    ","TABLE 13                      ","4812 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000003725.53
"MB870363    ","TACO BORRACHO                 ","5004 ADDISON CIR              ","ADDISON             ","TX","75001","057","          ","2017/03", 000000958.83
"MB746456    ","TACO DINER                    ","4933 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000003279.85
"MB902521    ","TAQUERIA LA VENTANA - ADDISION","4180 BELT LINE RD STE 200     ","ADDISON             ","TX","75001","057","          ","2017/04", 000002199.81
"MB958891    ","TB BEVCO LLC                  ","15207 ADDISON RD              ","ADDISON             ","TX","75001","057","          ","2017/03", 000002570.52
"MB958891    ","TB BEVCO LLC                  ","15207 ADDISON RD              ","ADDISON             ","TX","75001","057","          ","2017/04", 000002054.35
"MB578481    ","TEXAS DE BRAZIL               ","15101 ADDISON RD              ","ADDISON             ","TX","75001","057","          ","2017/04", 000002664.65
"MB895829    ","TGI FRIDAYS #552              ","4951 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000005144.46
"MB838489    ","THE ADDISON ICE HOUSE         ","3875 PONTE AVE                ","ADDISON             ","TX","75001","057","          ","2017/04", 000004015.77
"MB747724    ","THE ADDISON POINT BAR & GRILL ","4578 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000004834.38
"MB738621    ","THE BACK NINE                 ","4060 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000008160.66
"MB839346    ","THE HUB_RON'S PLACE           ","4145 BELT LINE RD STE 200     ","ADDISON             ","TX","75001","057","          ","2017/04", 000006776.84
"MB474826    ","THE IMPROVISATION THE IMPOV   ","4980 BELT LINE RD STE 250     ","ADDISON             ","TX","75254","057","          ","2017/04", 000003634.54
"MB798312    ","THE LION AND CROWN            ","5001 ADDISON CIR              ","ADDISON             ","TX","75001","057","          ","2017/04", 000002965.95
"MB570614    ","THE LONDONER                  ","14930 MIDWAY RD               ","ADDISON             ","TX","75001","057","          ","2017/04", 000009296.85
"MB838624    ","THE MELTING POT               ","4900 BELT LINE RD STE 200     ","ADDISON             ","TX","75254","057","          ","2017/03", 000000949.59
"MB838624    ","THE MELTING POT               ","4900 BELT LINE RD STE 200     ","ADDISON             ","TX","75254","057","          ","2017/04", 000000776.66
"MB472768    ","THE MUCKY DUCK                ","5064 ADDISON CIR              ","ADDISON             ","TX","75001","057","          ","2017/04", 000004921.21
"MB577807    ","THE QUARTER BAR & GRILL       ","15201 ADDISON RD              ","ADDISON             ","TX","75001","057","          ","2017/04", 000004314.73
"MB613353    ","THE SAFFRON HOUSE             ","5100 BELT LINE RD STE 728     ","ADDISON             ","TX","75240","057","          ","2017/04", 000000083.75
"MB430241    ","TOKYO CAFE                    ","4350 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000000287.83
"MB715544    ","TWIN PEAKS RESTAURANT         ","5260 BELT LINE RD             ","ADDISON             ","TX","75240","057","          ","2017/04", 000010961.06
"MB884663    ","UNION PARK                    ","5076 ADDISON CIR              ","ADDISON             ","TX","75001","057","          ","2017/04", 000001855.16
"MB536343    ","VERNON'S GASTROPUB            ","5290 BELT LINE RD STE 142     ","ADDISON             ","TX","75254","057","          ","2017/04", 000003728.55
"MB907521    ","VILLA LOUNGE & GRILL          ","15375 ADDISON RD              ","ADDISON             ","TX","75001","057","          ","2017/03", 000001581.20
